Week,Month,Day,Time,Year,Model,Market,Factors,ExpName[i],Alpha,card(tot_iis_indices),Price,TSS,TCS,TPF,MV,CSL,CSLM,CSUM,CSH,PL,PLM,PUM,PH,g[1],g[2],g[3],g[4],g[5],g[6],g[7],g[8],g[9],g[10],g[11],g[12],g[13],g[14],g[15],g[16],g[17],g[18],g[19],g[20],g[21],g[22],g[23],g[24],g[25],g[26],g[27],g[28],g[29],g[30],g[31],g[32],g[33],g[34],g[35],g[36],g[37],g[38],g[39],g[40],g[41],g[42],g[43],g[44],g[45],g[46],g[47],g[48],g[49],g[50],g[51],g[52],Prod,Cos
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e71.dat,1,0,Average,16083346395,8041673197,8041673197,32166692790,935901281.4,2899306654,2729647520,1476817743,935901281.4,2899306654,2729647520,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,27,0.947514249
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e72.dat,1,0,Average,16114547223,8057273612,8057273612,32229094447,1129399276,2722120827,2761831655,1443921853,1129399276,2722120827,2761831655,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e73.dat,1,0,Average,16139643541,8069821771,8069821771,32279287083,918125591.9,2883359924,2794145184,1474191070,918125591.9,2883359924,2794145184,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e74.dat,1,0,Average,16046940463,8023470231,8023470231,32093880926,1146328942,2696509816,2703585993,1477045479,1146328942,2696509816,2703585993,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e75.dat,1,0,Average,16044975379,8022487690,8022487690,32089950759,925788159.8,2949839466,2696852464,1450007599,925788159.8,2949839466,2696852464,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e76.dat,1,0,Average,16243376088,8121688044,8121688044,32486752176,1007988113,2834972662,2721813797,1556913472,1007988113,2834972662,2721813797,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e77.dat,1,0,Average,16154939454,8077469727,8077469727,32309878907,1063832796,2783282408,2740084618,1490269905,1063832796,2783282408,2740084618,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e78.dat,1,0,Average,16124485845,8062242922,8062242922,32248971689,1195115580,2635774825,2742897742,1488454775,1195115580,2635774825,2742897742,2995220432,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e79.dat,1,0,Average,16289934052,8144967026,8144967026,32579868103,1045262043,2814495549,2708872297,1576337136,1045262043,2814495549,2708872297,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e80.dat,1,0,Average,16188011611,8094005806,8094005806,32376023222,1161042190,2654705915,2758035936,1520221765,1161042190,2654705915,2758035936,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e81.dat,1,0,Average,16044669861,8022334931,8022334931,32089339722,1185065577,2604152264,2741466654,1491650436,1185065577,2604152264,2741466654,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e82.dat,1,0,Average,16321162764,8160581382,8160581382,32642325527,970131607.4,2887748475,2766404095,1536297205,970131607.4,2887748475,2766404095,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e83.dat,1,0,Average,16206235854,8103117927,8103117927,32412471708,1131043235,2720376847,2723000300,1528697545,1131043235,2720376847,2723000300,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e84.dat,1,0,Average,16337763711,8168881856,8168881856,32675527422,981987401.3,2893618056,2722820299,1570456099,981987401.3,2893618056,2722820299,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.949288905
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e85.dat,1,0,Average,16296389545,8148194773,8148194773,32592779091,982637980.9,2861469003,2752025568,1552062221,982637980.9,2861469003,2752025568,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e86.dat,1,0,Average,16256378835,8128189417,8128189417,32512757669,1110793990,2689623278,2814732772,1513039377,1110793990,2689623278,2814732772,2995220432,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,30,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e87.dat,1,0,Average,16172450850,8086225425,8086225425,32344901699,949294871,2881383191,2693028989,1562518374,949294871,2881383191,2693028989,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,0.966666667
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e88.dat,1,0,Average,16352836479,8176418239,8176418239,32705672958,1028770678,2812394085,2747757167,1587496309,1028770678,2812394085,2747757167,2995220432,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,25,0.877328008
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e89.dat,1,0,Average,16170761884,8085380942,8085380942,32341523768,1185392897,2683248035,2700630041,1516109969,1185392897,2683248035,2700630041,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,30,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e90.dat,1,0,Average,16039436385,8019718193,8019718193,32078872771,1117950246,2686411896,2738722006,1476634044,1117950246,2686411896,2738722006,2995220432,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.964285714
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e91.dat,1,0,Average,16073138016,8036569008,8036569008,32146276033,1081319513,2709177552,2704252988,1541818955,1081319513,2709177552,2704252988,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.63625,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e92.dat,1,0,Average,15914752929,7957376464,7957376464,31829505858,1102508802,2680251204,2691378147,1483238311,1102508802,2680251204,2691378147,2995220432,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,27,0.964285714
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e93.dat,1,0,Average,15921103566,7960551783,7960551783,31842207132,941483436.9,2953595292,2634843942,1430629113,941483436.9,2953595292,2634843942,2995220432,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,28,0.965517241
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e94.dat,1,0,Average,16094617517,8047308759,8047308759,32189235034,966252993.6,2861465246,2749979744,1469610774,966252993.6,2861465246,2749979744,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e95.dat,1,0,Average,16018844459,8009422230,8009422230,32037688919,1165891096,2649661731,2757531265,1436338137,1165891096,2649661731,2757531265,2995220432,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,28,1
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e96.dat,1,0,Average,16124694650,8062347325,8062347325,32249389299,1140637596,2665392935,2749452862,1506863932,1140637596,2665392935,2749452862,2995220432,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,29,1
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e97.dat,1,0,Average,16246366177,8123183088,8123183088,32492732353,1211780861,2641017121,2735461003,1534924102,1211780861,2641017121,2735461003,2995220432,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e98.dat,1,0,Average,16286337499,8143168750,8143168750,32572674998,1118333185,2738451348,2777867238,1508516979,1118333185,2738451348,2777867238,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e99.dat,1,0,Average,16283972853,8141986426,8141986426,32567945706,1081574173,2803084602,2748511080,1508816571,1081574173,2803084602,2748511080,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
Fri,May,1,0.636261574,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e100.dat,1,0,Average,16016048021,8008024011,8008024011,32032096043,1013552903,2827784721,2696213456,1470472931,1013552903,2827784721,2696213456,2995220432,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,29,1
